2020-04-28 12:04:621 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 15:04:174 INFO  RegisterPage :72 - Selecting Month Of Birth : July in the month of birth field[[ChromeDriver: chrome on WINDOWS (887e69c33b0366dfcf2cca534ac1a9cb)] -> xpath: //select[@name='DateOfBirthMonth']]
2020-04-28 15:04:374 INFO  RegisterPage :77 - Selecting year of birth : 1988 in the year of birth field[[ChromeDriver: chrome on WINDOWS (887e69c33b0366dfcf2cca534ac1a9cb)] -> xpath: //select[@name='DateOfBirthYear']]
2020-04-28 15:04:703 INFO  RegisterPage :82 - Entering emailId : abciuenn@yahoomail.com in the email field[[ChromeDriver: chrome on WINDOWS (887e69c33b0366dfcf2cca534ac1a9cb)] -> id: Email]
2020-04-28 15:04:943 INFO  RegisterPage :89 - Entering company name : Physio Care in the company name field[[ChromeDriver: chrome on WINDOWS (887e69c33b0366dfcf2cca534ac1a9cb)] -> id: Company]
2020-04-28 15:04:175 INFO  RegisterPage :94 - Entering password : Tajmahal06 in the password field[[ChromeDriver: chrome on WINDOWS (887e69c33b0366dfcf2cca534ac1a9cb)] -> id: Password]
2020-04-28 15:04:413 INFO  RegisterPage :99 - Entering conform password : Tajmahal06 in the conformpassword field : [[ChromeDriver: chrome on WINDOWS (887e69c33b0366dfcf2cca534ac1a9cb)] -> id: ConfirmPassword]
2020-04-28 15:04:633 INFO  RegisterPage :104 - Clicking on Register Btn : Proxy element for: DefaultElementLocator 'By.xpath: //input[@id='register-button']'
2020-04-28 15:04:698 INFO  RegConfPage :29 - Getting register conform message :[[ChromeDriver: chrome on WINDOWS (887e69c33b0366dfcf2cca534ac1a9cb)] -> xpath: //div[@class='result']]
2020-04-28 15:04:538 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 15:04:203 INFO  HomePage :40 - Clicking on register link :[[ChromeDriver: chrome on WINDOWS (feceebe869904282405b3e26ddc12383)] -> link text: Register]
2020-04-28 15:04:329 INFO  RegisterPage :52 - Clicking on Radio Button :[[ChromeDriver: chrome on WINDOWS (feceebe869904282405b3e26ddc12383)] -> id: gender-female]
2020-04-28 15:04:496 INFO  RegisterPage :57 - Entering First Name : Pinky in first name field[[ChromeDriver: chrome on WINDOWS (feceebe869904282405b3e26ddc12383)] -> id: FirstName]
2020-04-28 15:04:704 INFO  RegisterPage :62 - Entering last Name : Patel in the last name field[[ChromeDriver: chrome on WINDOWS (feceebe869904282405b3e26ddc12383)] -> id: LastName]
2020-04-28 15:04:937 INFO  RegisterPage :67 - Selecting Date Of Birth : 5 in the day of birth field[[ChromeDriver: chrome on WINDOWS (feceebe869904282405b3e26ddc12383)] -> xpath: //select[@name='DateOfBirthDay']]
2020-04-28 15:04:167 INFO  RegisterPage :72 - Selecting Month Of Birth : July in the month of birth field[[ChromeDriver: chrome on WINDOWS (feceebe869904282405b3e26ddc12383)] -> xpath: //select[@name='DateOfBirthMonth']]
2020-04-28 15:04:381 INFO  RegisterPage :77 - Selecting year of birth : 1989 in the year of birth field[[ChromeDriver: chrome on WINDOWS (feceebe869904282405b3e26ddc12383)] -> xpath: //select[@name='DateOfBirthYear']]
2020-04-28 15:04:718 INFO  RegisterPage :82 - Entering emailId : abc0ke3G@yahoomail.com in the email field[[ChromeDriver: chrome on WINDOWS (feceebe869904282405b3e26ddc12383)] -> id: Email]
2020-04-28 15:04:972 INFO  RegisterPage :89 - Entering company name : Physio Care in the company name field[[ChromeDriver: chrome on WINDOWS (feceebe869904282405b3e26ddc12383)] -> id: Company]
2020-04-28 15:04:223 INFO  RegisterPage :94 - Entering password : Tajmahal06 in the password field[[ChromeDriver: chrome on WINDOWS (feceebe869904282405b3e26ddc12383)] -> id: Password]
2020-04-28 15:04:460 INFO  RegisterPage :99 - Entering conform password : Tajmahal06 in the conformpassword field : [[ChromeDriver: chrome on WINDOWS (feceebe869904282405b3e26ddc12383)] -> id: ConfirmPassword]
2020-04-28 15:04:657 INFO  RegisterPage :104 - Clicking on Register Btn : [[ChromeDriver: chrome on WINDOWS (feceebe869904282405b3e26ddc12383)] -> xpath: //input[@id='register-button']]
2020-04-28 15:04:751 INFO  RegConfPage :29 - Getting register conform message :Proxy element for: DefaultElementLocator 'By.xpath: //div[@class='result']'
2020-04-28 16:04:42 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 16:04:75 INFO  HomePage :40 - Clicking on register link :[[ChromeDriver: chrome on WINDOWS (6bbbd811f27362c3e23215d34cd9037e)] -> link text: Register]
2020-04-28 16:04:168 INFO  RegisterPage :52 - Clicking on Radio Button :[[ChromeDriver: chrome on WINDOWS (6bbbd811f27362c3e23215d34cd9037e)] -> id: gender-female]
2020-04-28 16:04:239 INFO  RegisterPage :57 - Entering First Name : Mary in first name field[[ChromeDriver: chrome on WINDOWS (6bbbd811f27362c3e23215d34cd9037e)] -> id: FirstName]
2020-04-28 16:04:345 INFO  RegisterPage :62 - Entering last Name : Patel in the last name field[[ChromeDriver: chrome on WINDOWS (6bbbd811f27362c3e23215d34cd9037e)] -> id: LastName]
2020-04-28 16:04:486 INFO  RegisterPage :67 - Selecting Date Of Birth : 1 in the day of birth field[[ChromeDriver: chrome on WINDOWS (6bbbd811f27362c3e23215d34cd9037e)] -> xpath: //select[@name='DateOfBirthDay']]
2020-04-28 16:04:619 INFO  RegisterPage :72 - Selecting Month Of Birth : July in the month of birth field[[ChromeDriver: chrome on WINDOWS (6bbbd811f27362c3e23215d34cd9037e)] -> xpath: //select[@name='DateOfBirthMonth']]
2020-04-28 16:04:748 INFO  RegisterPage :77 - Selecting year of birth : 1986 in the year of birth field[[ChromeDriver: chrome on WINDOWS (6bbbd811f27362c3e23215d34cd9037e)] -> xpath: //select[@name='DateOfBirthYear']]
2020-04-28 16:04:891 INFO  RegisterPage :82 - Entering emailId : abcuh91V@yahoomail.com in the email field[[ChromeDriver: chrome on WINDOWS (6bbbd811f27362c3e23215d34cd9037e)] -> id: Email]
2020-04-28 16:04:37 INFO  RegisterPage :89 - Entering company name : Physio Care in the company name field[[ChromeDriver: chrome on WINDOWS (6bbbd811f27362c3e23215d34cd9037e)] -> id: Company]
2020-04-28 16:04:156 INFO  RegisterPage :94 - Entering password : Tajmahal06 in the password field[[ChromeDriver: chrome on WINDOWS (6bbbd811f27362c3e23215d34cd9037e)] -> id: Password]
2020-04-28 16:04:273 INFO  RegisterPage :99 - Entering conform password : Tajmahal06 in the conformpassword field : [[ChromeDriver: chrome on WINDOWS (6bbbd811f27362c3e23215d34cd9037e)] -> id: ConfirmPassword]
2020-04-28 16:04:373 INFO  RegisterPage :104 - Clicking on Register Btn : [[ChromeDriver: chrome on WINDOWS (6bbbd811f27362c3e23215d34cd9037e)] -> xpath: //input[@id='register-button']]
2020-04-28 16:04:451 INFO  RegConfPage :29 - Getting register conform message :Proxy element for: DefaultElementLocator 'By.xpath: //div[@class='result']'
2020-04-28 16:04:797 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 16:04:238 INFO  HomePage :40 - Clicking on register link :[[ChromeDriver: chrome on WINDOWS (aa6a49288d9ab0796a141a7abc80e3a7)] -> link text: Register]
2020-04-28 16:04:310 INFO  RegisterPage :52 - Clicking on Radio Button :[[ChromeDriver: chrome on WINDOWS (aa6a49288d9ab0796a141a7abc80e3a7)] -> id: gender-female]
2020-04-28 16:04:404 INFO  RegisterPage :57 - Entering First Name : Priti in first name field[[ChromeDriver: chrome on WINDOWS (aa6a49288d9ab0796a141a7abc80e3a7)] -> id: FirstName]
2020-04-28 16:04:509 INFO  RegisterPage :62 - Entering last Name : Patel in the last name field[[ChromeDriver: chrome on WINDOWS (aa6a49288d9ab0796a141a7abc80e3a7)] -> id: LastName]
2020-04-28 16:04:660 INFO  RegisterPage :67 - Selecting Date Of Birth : 2 in the day of birth field[[ChromeDriver: chrome on WINDOWS (aa6a49288d9ab0796a141a7abc80e3a7)] -> xpath: //select[@name='DateOfBirthDay']]
2020-04-28 16:04:792 INFO  RegisterPage :72 - Selecting Month Of Birth : July in the month of birth field[[ChromeDriver: chrome on WINDOWS (aa6a49288d9ab0796a141a7abc80e3a7)] -> xpath: //select[@name='DateOfBirthMonth']]
2020-04-28 16:04:920 INFO  RegisterPage :77 - Selecting year of birth : 1987 in the year of birth field[[ChromeDriver: chrome on WINDOWS (aa6a49288d9ab0796a141a7abc80e3a7)] -> xpath: //select[@name='DateOfBirthYear']]
2020-04-28 16:04:68 INFO  RegisterPage :82 - Entering emailId : abcdKS6d@yahoomail.com in the email field[[ChromeDriver: chrome on WINDOWS (aa6a49288d9ab0796a141a7abc80e3a7)] -> id: Email]
2020-04-28 16:04:221 INFO  RegisterPage :89 - Entering company name : Physio Care in the company name field[[ChromeDriver: chrome on WINDOWS (aa6a49288d9ab0796a141a7abc80e3a7)] -> id: Company]
2020-04-28 16:04:330 INFO  RegisterPage :94 - Entering password : Tajmahal06 in the password field[[ChromeDriver: chrome on WINDOWS (aa6a49288d9ab0796a141a7abc80e3a7)] -> id: Password]
2020-04-28 16:04:444 INFO  RegisterPage :99 - Entering conform password : Tajmahal06 in the conformpassword field : [[ChromeDriver: chrome on WINDOWS (aa6a49288d9ab0796a141a7abc80e3a7)] -> id: ConfirmPassword]
2020-04-28 16:04:539 INFO  RegisterPage :104 - Clicking on Register Btn : [[ChromeDriver: chrome on WINDOWS (aa6a49288d9ab0796a141a7abc80e3a7)] -> xpath: //input[@id='register-button']]
2020-04-28 16:04:628 INFO  RegConfPage :29 - Getting register conform message :Proxy element for: DefaultElementLocator 'By.xpath: //div[@class='result']'
2020-04-28 16:04:688 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 16:04:200 INFO  HomePage :40 - Clicking on register link :[[ChromeDriver: chrome on WINDOWS (584b32c92f13713ffaacf3a15971dbe0)] -> link text: Register]
2020-04-28 16:04:231 INFO  RegisterPage :109 - Getting welcome text : [[ChromeDriver: chrome on WINDOWS (584b32c92f13713ffaacf3a15971dbe0)] -> xpath: //strong[contains(text(),'Your Personal Details')]]
2020-04-28 16:04:968 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 16:04:141 INFO  HomePage :40 - Clicking on register link :[[ChromeDriver: chrome on WINDOWS (e0b6613dfb44e9a9a2fcfc9093a4a7d6)] -> link text: Register]
2020-04-28 16:04:241 INFO  RegisterPage :52 - Clicking on Radio Button :[[ChromeDriver: chrome on WINDOWS (e0b6613dfb44e9a9a2fcfc9093a4a7d6)] -> id: gender-female]
2020-04-28 16:04:337 INFO  RegisterPage :57 - Entering First Name : Ankita in first name field[[ChromeDriver: chrome on WINDOWS (e0b6613dfb44e9a9a2fcfc9093a4a7d6)] -> id: FirstName]
2020-04-28 16:04:463 INFO  RegisterPage :62 - Entering last Name : Kaswala in the last name field[[ChromeDriver: chrome on WINDOWS (e0b6613dfb44e9a9a2fcfc9093a4a7d6)] -> id: LastName]
2020-04-28 16:04:603 INFO  RegisterPage :67 - Selecting Date Of Birth : 1 in the day of birth field[[ChromeDriver: chrome on WINDOWS (e0b6613dfb44e9a9a2fcfc9093a4a7d6)] -> xpath: //select[@name='DateOfBirthDay']]
2020-04-28 16:04:727 INFO  RegisterPage :72 - Selecting Month Of Birth : July in the month of birth field[[ChromeDriver: chrome on WINDOWS (e0b6613dfb44e9a9a2fcfc9093a4a7d6)] -> xpath: //select[@name='DateOfBirthMonth']]
2020-04-28 16:04:856 INFO  RegisterPage :77 - Selecting year of birth : 1986 in the year of birth field[[ChromeDriver: chrome on WINDOWS (e0b6613dfb44e9a9a2fcfc9093a4a7d6)] -> xpath: //select[@name='DateOfBirthYear']]
2020-04-28 16:04:07 INFO  RegisterPage :82 - Entering emailId : abcMD4SF@yahoomail.com in the email field[[ChromeDriver: chrome on WINDOWS (e0b6613dfb44e9a9a2fcfc9093a4a7d6)] -> id: Email]
2020-04-28 16:04:160 INFO  RegisterPage :89 - Entering company name : Physio Care in the company name field[[ChromeDriver: chrome on WINDOWS (e0b6613dfb44e9a9a2fcfc9093a4a7d6)] -> id: Company]
2020-04-28 16:04:266 INFO  RegisterPage :94 - Entering password : HarryfcG in the password field[[ChromeDriver: chrome on WINDOWS (e0b6613dfb44e9a9a2fcfc9093a4a7d6)] -> id: Password]
2020-04-28 16:04:387 INFO  RegisterPage :99 - Entering conform password : HarryfcG in the conformpassword field : [[ChromeDriver: chrome on WINDOWS (e0b6613dfb44e9a9a2fcfc9093a4a7d6)] -> id: ConfirmPassword]
2020-04-28 16:04:492 INFO  RegisterPage :104 - Clicking on Register Btn : [[ChromeDriver: chrome on WINDOWS (e0b6613dfb44e9a9a2fcfc9093a4a7d6)] -> xpath: //input[@id='register-button']]
2020-04-28 16:04:607 INFO  RegConfPage :29 - Getting register conform message :Proxy element for: DefaultElementLocator 'By.xpath: //div[@class='result']'
2020-04-28 16:04:485 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 16:04:268 INFO  HomePage :40 - Clicking on register link :[[ChromeDriver: chrome on WINDOWS (94f70ce457ec162c7698a45358f3789c)] -> link text: Register]
2020-04-28 16:04:304 INFO  RegisterPage :110 - Getting welcome text : [[ChromeDriver: chrome on WINDOWS (94f70ce457ec162c7698a45358f3789c)] -> xpath: //strong[contains(text(),'Your Personal Details')]]
2020-04-28 16:04:18 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 16:04:261 INFO  HomePage :40 - Clicking on register link :[[ChromeDriver: chrome on WINDOWS (2d384100e5ab05c884e3d40df35527cf)] -> link text: Register]
2020-04-28 16:04:358 INFO  RegisterPage :52 - Clicking on Radio Button :[[ChromeDriver: chrome on WINDOWS (2d384100e5ab05c884e3d40df35527cf)] -> id: gender-female]
2020-04-28 16:04:580 INFO  RegisterPage :58 - Entering First Name : Ankita in first name field[[ChromeDriver: chrome on WINDOWS (2d384100e5ab05c884e3d40df35527cf)] -> id: FirstName]
2020-04-28 16:04:694 INFO  RegisterPage :63 - Entering last Name : Kaswala in the last name field[[ChromeDriver: chrome on WINDOWS (2d384100e5ab05c884e3d40df35527cf)] -> id: LastName]
2020-04-28 16:04:820 INFO  RegisterPage :68 - Selecting Date Of Birth : 1 in the day of birth field[[ChromeDriver: chrome on WINDOWS (2d384100e5ab05c884e3d40df35527cf)] -> xpath: //select[@name='DateOfBirthDay']]
2020-04-28 16:04:948 INFO  RegisterPage :73 - Selecting Month Of Birth : July in the month of birth field[[ChromeDriver: chrome on WINDOWS (2d384100e5ab05c884e3d40df35527cf)] -> xpath: //select[@name='DateOfBirthMonth']]
2020-04-28 16:04:67 INFO  RegisterPage :78 - Selecting year of birth : 1986 in the year of birth field[[ChromeDriver: chrome on WINDOWS (2d384100e5ab05c884e3d40df35527cf)] -> xpath: //select[@name='DateOfBirthYear']]
2020-04-28 16:04:223 INFO  RegisterPage :83 - Entering emailId : abcbf1nG@yahoomail.com in the email field[[ChromeDriver: chrome on WINDOWS (2d384100e5ab05c884e3d40df35527cf)] -> id: Email]
2020-04-28 16:04:350 INFO  RegisterPage :90 - Entering company name : Physio Care in the company name field[[ChromeDriver: chrome on WINDOWS (2d384100e5ab05c884e3d40df35527cf)] -> id: Company]
2020-04-28 16:04:463 INFO  RegisterPage :95 - Entering password : HarryIBN in the password field[[ChromeDriver: chrome on WINDOWS (2d384100e5ab05c884e3d40df35527cf)] -> id: Password]
2020-04-28 16:04:570 INFO  RegisterPage :100 - Entering conform password : HarryIBN in the conformpassword field : [[ChromeDriver: chrome on WINDOWS (2d384100e5ab05c884e3d40df35527cf)] -> id: ConfirmPassword]
2020-04-28 16:04:733 INFO  RegisterPage :105 - Clicking on Register Btn : Proxy element for: DefaultElementLocator 'By.xpath: //input[@id='register-button']'
2020-04-28 16:04:763 INFO  RegConfPage :29 - Getting register conform message :[[ChromeDriver: chrome on WINDOWS (2d384100e5ab05c884e3d40df35527cf)] -> xpath: //div[@class='result']]
2020-04-28 16:04:524 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 16:04:905 INFO  HomePage :40 - Clicking on register link :[[ChromeDriver: chrome on WINDOWS (e925b062b424c714c3df3b32afbd0f9b)] -> link text: Register]
2020-04-28 16:04:01 INFO  RegisterPage :52 - Clicking on Radio Button :[[ChromeDriver: chrome on WINDOWS (e925b062b424c714c3df3b32afbd0f9b)] -> id: gender-female]
2020-04-28 16:04:211 INFO  RegisterPage :58 - Entering First Name : Mary in first name field[[ChromeDriver: chrome on WINDOWS (e925b062b424c714c3df3b32afbd0f9b)] -> id: FirstName]
2020-04-28 16:04:299 INFO  RegisterPage :63 - Entering last Name : Patel in the last name field[[ChromeDriver: chrome on WINDOWS (e925b062b424c714c3df3b32afbd0f9b)] -> id: LastName]
2020-04-28 16:04:425 INFO  RegisterPage :68 - Selecting Date Of Birth : 1 in the day of birth field[[ChromeDriver: chrome on WINDOWS (e925b062b424c714c3df3b32afbd0f9b)] -> xpath: //select[@name='DateOfBirthDay']]
2020-04-28 16:04:546 INFO  RegisterPage :73 - Selecting Month Of Birth : July in the month of birth field[[ChromeDriver: chrome on WINDOWS (e925b062b424c714c3df3b32afbd0f9b)] -> xpath: //select[@name='DateOfBirthMonth']]
2020-04-28 16:04:663 INFO  RegisterPage :78 - Selecting year of birth : 1986 in the year of birth field[[ChromeDriver: chrome on WINDOWS (e925b062b424c714c3df3b32afbd0f9b)] -> xpath: //select[@name='DateOfBirthYear']]
2020-04-28 16:04:809 INFO  RegisterPage :83 - Entering emailId : abcprNbE@yahoomail.com in the email field[[ChromeDriver: chrome on WINDOWS (e925b062b424c714c3df3b32afbd0f9b)] -> id: Email]
2020-04-28 16:04:951 INFO  RegisterPage :90 - Entering company name : Physio Care in the company name field[[ChromeDriver: chrome on WINDOWS (e925b062b424c714c3df3b32afbd0f9b)] -> id: Company]
2020-04-28 16:04:69 INFO  RegisterPage :95 - Entering password : Harrymhy in the password field[[ChromeDriver: chrome on WINDOWS (e925b062b424c714c3df3b32afbd0f9b)] -> id: Password]
2020-04-28 16:04:175 INFO  RegisterPage :100 - Entering conform password : Harrymhy in the conformpassword field : [[ChromeDriver: chrome on WINDOWS (e925b062b424c714c3df3b32afbd0f9b)] -> id: ConfirmPassword]
2020-04-28 16:04:843 INFO  RegisterPage :105 - Clicking on Register Btn : Proxy element for: DefaultElementLocator 'By.xpath: //input[@id='register-button']'
2020-04-28 16:04:908 INFO  RegConfPage :29 - Getting register conform message :[[ChromeDriver: chrome on WINDOWS (e925b062b424c714c3df3b32afbd0f9b)] -> xpath: //div[@class='result']]
2020-04-28 16:04:620 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 16:04:741 INFO  HomePage :40 - Clicking on register link :[[ChromeDriver: chrome on WINDOWS (a81dea1613fd4e9a84dcfd7f05b05352)] -> link text: Register]
2020-04-28 16:04:833 INFO  RegisterPage :52 - Clicking on Radio Button :[[ChromeDriver: chrome on WINDOWS (a81dea1613fd4e9a84dcfd7f05b05352)] -> id: gender-female]
2020-04-28 16:04:992 INFO  RegisterPage :58 - Entering First Name : Priti in first name field[[ChromeDriver: chrome on WINDOWS (a81dea1613fd4e9a84dcfd7f05b05352)] -> id: FirstName]
2020-04-28 16:04:93 INFO  RegisterPage :63 - Entering last Name : Patel in the last name field[[ChromeDriver: chrome on WINDOWS (a81dea1613fd4e9a84dcfd7f05b05352)] -> id: LastName]
2020-04-28 16:04:208 INFO  RegisterPage :68 - Selecting Date Of Birth : 2 in the day of birth field[[ChromeDriver: chrome on WINDOWS (a81dea1613fd4e9a84dcfd7f05b05352)] -> xpath: //select[@name='DateOfBirthDay']]
2020-04-28 16:04:329 INFO  RegisterPage :73 - Selecting Month Of Birth : July in the month of birth field[[ChromeDriver: chrome on WINDOWS (a81dea1613fd4e9a84dcfd7f05b05352)] -> xpath: //select[@name='DateOfBirthMonth']]
2020-04-28 16:04:451 INFO  RegisterPage :78 - Selecting year of birth : 1987 in the year of birth field[[ChromeDriver: chrome on WINDOWS (a81dea1613fd4e9a84dcfd7f05b05352)] -> xpath: //select[@name='DateOfBirthYear']]
2020-04-28 16:04:603 INFO  RegisterPage :83 - Entering emailId : abckLWcd@yahoomail.com in the email field[[ChromeDriver: chrome on WINDOWS (a81dea1613fd4e9a84dcfd7f05b05352)] -> id: Email]
2020-04-28 16:04:757 INFO  RegisterPage :90 - Entering company name : Physio Care in the company name field[[ChromeDriver: chrome on WINDOWS (a81dea1613fd4e9a84dcfd7f05b05352)] -> id: Company]
2020-04-28 16:04:875 INFO  RegisterPage :95 - Entering password : HarrytrJ in the password field[[ChromeDriver: chrome on WINDOWS (a81dea1613fd4e9a84dcfd7f05b05352)] -> id: Password]
2020-04-28 16:04:990 INFO  RegisterPage :100 - Entering conform password : HarrytrJ in the conformpassword field : [[ChromeDriver: chrome on WINDOWS (a81dea1613fd4e9a84dcfd7f05b05352)] -> id: ConfirmPassword]
2020-04-28 16:04:580 INFO  RegisterPage :105 - Clicking on Register Btn : Proxy element for: DefaultElementLocator 'By.xpath: //input[@id='register-button']'
2020-04-28 16:04:606 INFO  RegConfPage :29 - Getting register conform message :[[ChromeDriver: chrome on WINDOWS (a81dea1613fd4e9a84dcfd7f05b05352)] -> xpath: //div[@class='result']]
2020-04-28 16:04:299 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 16:04:158 INFO  HomePage :40 - Clicking on register link :[[ChromeDriver: chrome on WINDOWS (f2c15cac864b10c72386028397eb2fd2)] -> link text: Register]
2020-04-28 16:04:241 INFO  RegisterPage :52 - Clicking on Radio Button :[[ChromeDriver: chrome on WINDOWS (f2c15cac864b10c72386028397eb2fd2)] -> id: gender-female]
2020-04-28 16:04:402 INFO  RegisterPage :58 - Entering First Name : Sony in first name field[[ChromeDriver: chrome on WINDOWS (f2c15cac864b10c72386028397eb2fd2)] -> id: FirstName]
2020-04-28 16:04:499 INFO  RegisterPage :63 - Entering last Name : Patel in the last name field[[ChromeDriver: chrome on WINDOWS (f2c15cac864b10c72386028397eb2fd2)] -> id: LastName]
2020-04-28 16:04:614 INFO  RegisterPage :68 - Selecting Date Of Birth : 3 in the day of birth field[[ChromeDriver: chrome on WINDOWS (f2c15cac864b10c72386028397eb2fd2)] -> xpath: //select[@name='DateOfBirthDay']]
2020-04-28 16:04:731 INFO  RegisterPage :73 - Selecting Month Of Birth : July in the month of birth field[[ChromeDriver: chrome on WINDOWS (f2c15cac864b10c72386028397eb2fd2)] -> xpath: //select[@name='DateOfBirthMonth']]
2020-04-28 16:04:862 INFO  RegisterPage :78 - Selecting year of birth : 1988 in the year of birth field[[ChromeDriver: chrome on WINDOWS (f2c15cac864b10c72386028397eb2fd2)] -> xpath: //select[@name='DateOfBirthYear']]
2020-04-28 16:04:15 INFO  RegisterPage :83 - Entering emailId : abcp307e@yahoomail.com in the email field[[ChromeDriver: chrome on WINDOWS (f2c15cac864b10c72386028397eb2fd2)] -> id: Email]
2020-04-28 16:04:155 INFO  RegisterPage :90 - Entering company name : Physio Care in the company name field[[ChromeDriver: chrome on WINDOWS (f2c15cac864b10c72386028397eb2fd2)] -> id: Company]
2020-04-28 16:04:274 INFO  RegisterPage :95 - Entering password : HarrySFO in the password field[[ChromeDriver: chrome on WINDOWS (f2c15cac864b10c72386028397eb2fd2)] -> id: Password]
2020-04-28 16:04:412 INFO  RegisterPage :100 - Entering conform password : HarrySFO in the conformpassword field : [[ChromeDriver: chrome on WINDOWS (f2c15cac864b10c72386028397eb2fd2)] -> id: ConfirmPassword]
2020-04-28 16:04:965 INFO  RegisterPage :105 - Clicking on Register Btn : Proxy element for: DefaultElementLocator 'By.xpath: //input[@id='register-button']'
2020-04-28 16:04:992 INFO  RegConfPage :29 - Getting register conform message :[[ChromeDriver: chrome on WINDOWS (f2c15cac864b10c72386028397eb2fd2)] -> xpath: //div[@class='result']]
2020-04-28 16:04:696 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 16:04:79 INFO  HomePage :40 - Clicking on register link :[[ChromeDriver: chrome on WINDOWS (bca0ba0e11f8393425bfb62b4825fa30)] -> link text: Register]
2020-04-28 16:04:176 INFO  RegisterPage :52 - Clicking on Radio Button :[[ChromeDriver: chrome on WINDOWS (bca0ba0e11f8393425bfb62b4825fa30)] -> id: gender-female]
2020-04-28 16:04:364 INFO  RegisterPage :58 - Entering First Name : Viny in first name field[[ChromeDriver: chrome on WINDOWS (bca0ba0e11f8393425bfb62b4825fa30)] -> id: FirstName]
2020-04-28 16:04:453 INFO  RegisterPage :63 - Entering last Name : Patel in the last name field[[ChromeDriver: chrome on WINDOWS (bca0ba0e11f8393425bfb62b4825fa30)] -> id: LastName]
2020-04-28 16:04:560 INFO  RegisterPage :68 - Selecting Date Of Birth : 4 in the day of birth field[[ChromeDriver: chrome on WINDOWS (bca0ba0e11f8393425bfb62b4825fa30)] -> xpath: //select[@name='DateOfBirthDay']]
2020-04-28 16:04:686 INFO  RegisterPage :73 - Selecting Month Of Birth : July in the month of birth field[[ChromeDriver: chrome on WINDOWS (bca0ba0e11f8393425bfb62b4825fa30)] -> xpath: //select[@name='DateOfBirthMonth']]
2020-04-28 16:04:818 INFO  RegisterPage :78 - Selecting year of birth : 1988 in the year of birth field[[ChromeDriver: chrome on WINDOWS (bca0ba0e11f8393425bfb62b4825fa30)] -> xpath: //select[@name='DateOfBirthYear']]
2020-04-28 16:04:965 INFO  RegisterPage :83 - Entering emailId : abcTHFQs@yahoomail.com in the email field[[ChromeDriver: chrome on WINDOWS (bca0ba0e11f8393425bfb62b4825fa30)] -> id: Email]
2020-04-28 16:04:85 INFO  RegisterPage :90 - Entering company name : Physio Care in the company name field[[ChromeDriver: chrome on WINDOWS (bca0ba0e11f8393425bfb62b4825fa30)] -> id: Company]
2020-04-28 16:04:194 INFO  RegisterPage :95 - Entering password : HarryZjz in the password field[[ChromeDriver: chrome on WINDOWS (bca0ba0e11f8393425bfb62b4825fa30)] -> id: Password]
2020-04-28 16:04:301 INFO  RegisterPage :100 - Entering conform password : HarryZjz in the conformpassword field : [[ChromeDriver: chrome on WINDOWS (bca0ba0e11f8393425bfb62b4825fa30)] -> id: ConfirmPassword]
2020-04-28 16:04:371 INFO  RegisterPage :105 - Clicking on Register Btn : Proxy element for: DefaultElementLocator 'By.xpath: //input[@id='register-button']'
2020-04-28 16:04:398 INFO  RegConfPage :29 - Getting register conform message :[[ChromeDriver: chrome on WINDOWS (bca0ba0e11f8393425bfb62b4825fa30)] -> xpath: //div[@class='result']]
2020-04-28 16:04:108 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 16:04:384 INFO  HomePage :40 - Clicking on register link :[[ChromeDriver: chrome on WINDOWS (62db5dcc4062ec1fe7d30bd7eb6c9488)] -> link text: Register]
2020-04-28 16:04:477 INFO  RegisterPage :52 - Clicking on Radio Button :[[ChromeDriver: chrome on WINDOWS (62db5dcc4062ec1fe7d30bd7eb6c9488)] -> id: gender-female]
2020-04-28 16:04:613 INFO  RegisterPage :58 - Entering First Name : Pinky in first name field[[ChromeDriver: chrome on WINDOWS (62db5dcc4062ec1fe7d30bd7eb6c9488)] -> id: FirstName]
2020-04-28 16:04:727 INFO  RegisterPage :63 - Entering last Name : Patel in the last name field[[ChromeDriver: chrome on WINDOWS (62db5dcc4062ec1fe7d30bd7eb6c9488)] -> id: LastName]
2020-04-28 16:04:842 INFO  RegisterPage :68 - Selecting Date Of Birth : 5 in the day of birth field[[ChromeDriver: chrome on WINDOWS (62db5dcc4062ec1fe7d30bd7eb6c9488)] -> xpath: //select[@name='DateOfBirthDay']]
2020-04-28 16:04:948 INFO  RegisterPage :73 - Selecting Month Of Birth : July in the month of birth field[[ChromeDriver: chrome on WINDOWS (62db5dcc4062ec1fe7d30bd7eb6c9488)] -> xpath: //select[@name='DateOfBirthMonth']]
